id,condition,other,block,display,loop,outcome,cue,lr,vividness,rating,confidence,check,lr_other,duration,gender,gender_text,age,race,race_text,hispanic,education,visual_verbal,feedback,CheckQ1,CheckQ1Again,CheckQ2,CheckQ2Again,CheckQ3,CheckQ3Again,catch,attn_check
R_3q3i0uFCNZVyOeB,goalie,the ball,3,down,9,Score,Cause,right,77.019,96.06,91.547,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,3,down,10,Miss,Remember,right,76.737,2.125,88.162,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,3,down,11,Miss,What If?,right,24.833,95.496,79.981,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,3,down,12,Miss,Cause,right,50.644,90.418,96.201,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,1,Score,Remember,right,77.866,5.228,92.675,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,2,Score,What If?,left,24.692,3.253,96.624,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,3,Score,Cause,right,51.349,88.162,95.355,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,4,Miss,Remember,left,74.904,3.959,96.06,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,5,Miss,What If?,left,24.41,86.328,96.624,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,6,Miss,Cause,left,96.765,95.214,94.932,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,7,Score,Remember,left,96.765,96.342,97.047,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,8,Score,What If?,right,50.644,2.971,96.06,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,9,Score,Cause,right,51.067,89.431,95.496,left,left,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,10,Miss,Remember,right,77.583,4.382,92.675,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,11,Miss,What If?,right,22.435,85.059,92.957,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_3q3i0uFCNZVyOeB,goalie,the ball,4,down,12,Miss,Cause,right,97.047,95.073,98.176,right,right,2202,Male,NA,27,White/Caucasian,NA,No,4 year degree,6.51,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,1,Score,Remember,left,97.465,99.718,98.451,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,2,Score,What If?,left,95.211,0.141,99.577,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,3,Score,Cause,right,100,100,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,4,Miss,Remember,left,97.887,0.141,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,5,Miss,What If?,left,75.915,99.437,99.718,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,6,Miss,Cause,left,52.958,100,99.437,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,7,Score,Remember,left,90.845,100,96.62,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,8,Score,What If?,left,91.69,0.141,97.887,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,9,Score,Cause,left,95.634,99.296,98.169,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,10,Miss,Remember,left,99.155,0.141,97.746,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,11,Miss,What If?,right,77.465,98.169,97.465,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,1,up,12,Miss,Cause,left,100,100,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,1,Score,Remember,right,100,100,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,2,Score,What If?,right,99.437,0.141,99.718,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,3,Score,Cause,left,97.887,99.437,100,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,4,Miss,Remember,right,41.127,0.141,100,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,5,Miss,What If?,right,95.07,99.437,99.155,left,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,6,Miss,Cause,left,84.366,100,99.718,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,7,Score,Remember,right,100,99.155,99.014,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,8,Score,What If?,left,98.31,0.141,98.592,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,9,Score,Cause,right,98.169,97.606,99.718,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,10,Miss,Remember,right,91.268,0.423,97.606,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,11,Miss,What If?,right,100,99.718,100,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,2,up,12,Miss,Cause,left,95.775,95.07,96.197,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,1,Score,Remember,left,70.282,99.155,99.859,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,2,Score,What If?,right,79.296,10.423,91.69,right,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,3,Score,Cause,right,98.592,97.183,98.592,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,4,Miss,Remember,right,100,0.563,100,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,5,Miss,What If?,right,96.62,96.62,98.169,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,6,Miss,Cause,right,92.113,98.028,81.268,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,7,Score,Remember,left,99.577,100,99.859,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,8,Score,What If?,left,75.493,0.282,95.775,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,9,Score,Cause,left,97.324,99.155,95.07,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,10,Miss,Remember,right,99.014,0.141,100,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,11,Miss,What If?,right,97.465,98.592,97.465,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,3,down,12,Miss,Cause,left,81.408,98.592,99.437,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,1,Score,Remember,left,94.93,99.296,97.465,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,2,Score,What If?,left,84.789,0.141,98.592,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,3,Score,Cause,left,99.296,98.732,98.451,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,4,Miss,Remember,right,99.577,0.141,97.042,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,5,Miss,What If?,right,50.986,97.465,97.042,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,6,Miss,Cause,right,97.887,68.732,91.127,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,7,Score,Remember,right,98.169,100,99.859,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,8,Score,What If?,right,88.028,0.141,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,9,Score,Cause,right,94.648,100,100,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,10,Miss,Remember,right,89.014,0.141,96.901,right,right,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_330Rz3hh3nixCTf,ball,the goalie,4,down,11,Miss,What If?,left,75.775,96.761,94.789,left,left,3031,Male,NA,34,Black/African American,NA,No,4 year degree,4.059,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
